BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K20,BTR_noCVEM_K30,BTR_noCVEM_K50
-0.641052267,-0.895325528,-0.897835236,-0.887518938,-0.895276258
-0.641045225,-0.89532408,-0.897834111,-0.887518266,-0.895274488
-0.641034212,-0.895322757,-0.897833331,-0.887518126,-0.895274024
-0.641026425,-0.89532012,-0.897832217,-0.887517959,-0.895272184
-0.640995686,-0.895319932,-0.897831499,-0.887514388,-0.895271411
-0.640993166,-0.895319161,-0.89783066,-0.887514377,-0.895269843
-0.640989535,-0.895318773,-0.897830024,-0.887514285,-0.895269399
-0.640982453,-0.895312683,-0.897829471,-0.887512879,-0.895266246
-0.640967118,-0.89531092,-0.897828648,-0.887511479,-0.89526594
-0.640966045,-0.895308785,-0.897828307,-0.887509864,-0.895264265
-0.640963947,-0.895306919,-0.897827733,-0.887509414,-0.895264197
-0.64094812,-0.895305271,-0.897827088,-0.887509385,-0.895264156
-0.640939258,-0.895304279,-0.897826475,-0.887509332,-0.895262727
-0.640936312,-0.895303839,-0.897826464,-0.887509309,-0.895260705
-0.640931139,-0.895303513,-0.897825967,-0.88750853,-0.895260083
-0.640926309,-0.89530302,-0.897823795,-0.887507338,-0.89525998
-0.640924616,-0.895302602,-0.897823354,-0.887506517,-0.895259641
-0.640920791,-0.895302342,-0.897823141,-0.88750597,-0.895259109
-0.640920006,-0.895301133,-0.897823022,-0.887505332,-0.895258373
-0.640895763,-0.895301073,-0.897821849,-0.887505001,-0.895257891
-0.640884858,-0.895293925,-0.89782139,-0.887503635,-0.895257515
-0.640884168,-0.895293118,-0.897821097,-0.887503542,-0.895257483
-0.640881497,-0.895292634,-0.897820854,-0.887503288,-0.895256452
-0.640877772,-0.895292603,-0.89782025,-0.887503231,-0.895256089
-0.640857979,-0.895291937,-0.89782024,-0.88750315,-0.895255603
-0.640854164,-0.895291745,-0.897820073,-0.887501557,-0.895255319
-0.640850904,-0.895291564,-0.897817791,-0.887500641,-0.895254408
-0.640846034,-0.895291542,-0.897817598,-0.88749923,-0.895253984
-0.640835752,-0.895291376,-0.89781636,-0.887497018,-0.895253663
-0.640833563,-0.895291171,-0.897816078,-0.887496338,-0.895253184
-0.640827531,-0.895290841,-0.897815809,-0.887494917,-0.895252964
-0.640817632,-0.895289788,-0.897814851,-0.887494636,-0.895252761
-0.640817106,-0.895289552,-0.897814823,-0.887494542,-0.895252248
-0.640815681,-0.895289103,-0.897814548,-0.887494113,-0.895251357
-0.640814869,-0.895289088,-0.897814507,-0.887493426,-0.895249233
-0.640794428,-0.895288859,-0.89781398,-0.887492871,-0.895248839
-0.640787903,-0.895288845,-0.897813586,-0.887492334,-0.895248811
-0.640787709,-0.895288763,-0.897813163,-0.887491925,-0.895247862
-0.640786996,-0.895288635,-0.89781247,-0.88749059,-0.895247819
-0.640781479,-0.895288383,-0.897810705,-0.887490302,-0.895247463
-0.640761319,-0.895287093,-0.897810203,-0.887489846,-0.895247349
-0.640760169,-0.895286586,-0.897809853,-0.88748956,-0.895245379
-0.640758225,-0.895286065,-0.897808835,-0.88748849,-0.895245296
-0.640757183,-0.895284568,-0.897808484,-0.887488119,-0.895244926
-0.640756209,-0.895282879,-0.897808415,-0.887487937,-0.895243875
-0.640755178,-0.895280527,-0.897807851,-0.887486019,-0.895242235
-0.640744071,-0.895280055,-0.897807681,-0.887485407,-0.895241808
-0.640714892,-0.895277979,-0.897807573,-0.887485325,-0.895240171
-0.640683933,-0.895276747,-0.897806189,-0.887484383,-0.89523871
-0.640680826,-0.895276735,-0.897805818,-0.887484232,-0.895237777
-0.640671401,-0.895275786,-0.897805381,-0.887483816,-0.895237727
-0.640659055,-0.895275526,-0.897804259,-0.887482649,-0.895237582
-0.640652657,-0.89527489,-0.897802479,-0.887482419,-0.895235879
-0.640651607,-0.895274542,-0.897802432,-0.887482039,-0.89523536
-0.64064961,-0.895273627,-0.897802165,-0.887481861,-0.895231676
-0.640637146,-0.895262508,-0.897800685,-0.887478598,-0.895230052
-0.640632833,-0.895261867,-0.897800411,-0.887477606,-0.89522958
-0.64061495,-0.895259065,-0.897799794,-0.887477034,-0.895229204
-0.640612371,-0.895258588,-0.897799463,-0.887476437,-0.895229116
-0.640604362,-0.895257786,-0.897798972,-0.887475043,-0.89522899
-0.640600656,-0.895257596,-0.897798969,-0.887474583,-0.895227518
-0.640582026,-0.895257494,-0.897796435,-0.887472052,-0.895226416
-0.640580483,-0.895257383,-0.897793983,-0.887470639,-0.895226297
-0.640579557,-0.895251577,-0.897793419,-0.887470202,-0.895225855
-0.640573516,-0.895248166,-0.897793333,-0.887469315,-0.895225501
-0.640568218,-0.895247556,-0.897793238,-0.887468513,-0.895224346
-0.640564436,-0.895247188,-0.897792805,-0.887467889,-0.895223484
-0.640560772,-0.895246697,-0.897792647,-0.887467761,-0.895222889
-0.640555608,-0.895245948,-0.897792445,-0.887467478,-0.895222775
-0.640552965,-0.895243879,-0.897790668,-0.887465159,-0.895221234
-0.640523274,-0.895243008,-0.897790208,-0.887464581,-0.895220997
-0.640513572,-0.895241466,-0.897789928,-0.887463536,-0.895219939
-0.640487435,-0.895240996,-0.897789797,-0.887462616,-0.895219598
-0.640480253,-0.895240157,-0.897788844,-0.887462325,-0.89521921
-0.640471545,-0.895239345,-0.897788296,-0.887461661,-0.895217534
-0.640455505,-0.895235633,-0.897787631,-0.887460841,-0.895216997
-0.640453976,-0.89523419,-0.897787268,-0.887460287,-0.895216873
-0.640437781,-0.895233891,-0.897786798,-0.887458638,-0.895216815
-0.640425661,-0.895233309,-0.897785662,-0.887458253,-0.895216645
-0.640412662,-0.89523244,-0.897785573,-0.88745721,-0.895216622
-0.640408577,-0.895231739,-0.897784802,-0.887455522,-0.895215665
-0.64040412,-0.895231104,-0.897784528,-0.887455415,-0.895215502
-0.640404065,-0.8952296,-0.897783818,-0.887455204,-0.895215044
-0.640403666,-0.895229436,-0.897783778,-0.887455131,-0.895213943
-0.640390314,-0.895227498,-0.897782887,-0.887455036,-0.895213208
-0.640368331,-0.895226094,-0.897782818,-0.887454717,-0.895211242
-0.640367053,-0.895225986,-0.897781586,-0.887454539,-0.895210247
-0.640356349,-0.895225577,-0.897780657,-0.887453566,-0.895210148
-0.640354816,-0.895224431,-0.897780469,-0.887452646,-0.895209461
-0.640332679,-0.89522443,-0.897780428,-0.887452279,-0.89520918
-0.640327902,-0.89522438,-0.897776533,-0.887451157,-0.895208954
-0.640327827,-0.895224255,-0.897775131,-0.887448965,-0.895207866
-0.640319696,-0.895224003,-0.89777336,-0.887448599,-0.895207849
-0.640304348,-0.895221886,-0.897773171,-0.887448406,-0.895206609
-0.640267494,-0.895221668,-0.897772865,-0.887445051,-0.895206507
-0.640253951,-0.895219112,-0.897772691,-0.88744486,-0.895205438
-0.640250051,-0.895218844,-0.897772479,-0.887444553,-0.895204714
-0.640246022,-0.895216757,-0.897772047,-0.88744441,-0.895204133
-0.640240938,-0.89521559,-0.897771573,-0.887444065,-0.895203029
-0.640218751,-0.89521327,-0.897770283,-0.887443995,-0.895202864
-0.64020223,-0.895213099,-0.897768721,-0.88744381,-0.89519999
-0.640193039,-0.89520671,-0.897768112,-0.887443701,-0.895199889
-0.640188763,-0.895204962,-0.897768094,-0.887443053,-0.895199701
-0.640179259,-0.89520342,-0.897766764,-0.887441999,-0.895197851
-0.640170007,-0.895203381,-0.897765921,-0.887441573,-0.895197834
-0.640167955,-0.895201476,-0.897765658,-0.887441077,-0.895197754
-0.640152521,-0.895201026,-0.897765394,-0.887440888,-0.895196131
-0.640134107,-0.895198081,-0.897764689,-0.887439528,-0.895196118
-0.640117343,-0.895196312,-0.897763639,-0.887438607,-0.895195176
-0.640093365,-0.895196203,-0.897762969,-0.887437554,-0.89519459
-0.640086246,-0.895195551,-0.897762859,-0.887436111,-0.89519447
-0.640075295,-0.895194751,-0.897762491,-0.887435999,-0.895194152
-0.640038764,-0.895192592,-0.897761952,-0.887433695,-0.895193947
-0.640023171,-0.895191393,-0.897761788,-0.887433675,-0.895191083
-0.640006403,-0.895191081,-0.897760625,-0.887431878,-0.895190968
-0.640001105,-0.895189354,-0.897758919,-0.887431392,-0.895188403
-0.639995636,-0.895188427,-0.897758285,-0.887431045,-0.895188222
-0.639981991,-0.895184568,-0.89775508,-0.887429885,-0.89518708
-0.63997568,-0.8951833,-0.897754491,-0.887429242,-0.895186557
-0.639929056,-0.895182511,-0.897754404,-0.887428888,-0.895185831
-0.639920215,-0.895182159,-0.897752071,-0.887428526,-0.895185672
-0.63991954,-0.895181624,-0.897751142,-0.887428182,-0.895185507
-0.639910769,-0.895179417,-0.897749296,-0.887427413,-0.89518536
-0.639899403,-0.895177956,-0.897749277,-0.88742711,-0.895184069
-0.63989412,-0.895177307,-0.897749133,-0.887425821,-0.895182216
-0.639876796,-0.895170794,-0.897747859,-0.887425155,-0.895180905
-0.639874456,-0.895169099,-0.897747525,-0.887423127,-0.895180438
-0.639869551,-0.895168939,-0.897747398,-0.887422276,-0.895179832
-0.639868612,-0.895167472,-0.897747149,-0.887422175,-0.895179571
-0.639866844,-0.895166924,-0.897747077,-0.887421721,-0.895179436
-0.639864668,-0.895166803,-0.897746509,-0.887420423,-0.895178155
-0.639853017,-0.895166386,-0.897746319,-0.887419751,-0.89517731
-0.639846877,-0.895163656,-0.897745331,-0.887418311,-0.895172526
-0.639836467,-0.895162672,-0.897743385,-0.887418228,-0.895168559
-0.639822874,-0.895161753,-0.897742989,-0.887417929,-0.895167979
-0.639817757,-0.895159907,-0.897742902,-0.887417707,-0.895167201
-0.639800536,-0.895159829,-0.897742387,-0.887416383,-0.895163518
-0.63979215,-0.895157794,-0.897742095,-0.887415363,-0.895162923
-0.639783091,-0.895157251,-0.897741858,-0.887414915,-0.895162428
-0.639781823,-0.8951563,-0.897741636,-0.887414033,-0.895159756
-0.639769462,-0.895155875,-0.897741171,-0.887412891,-0.895158888
-0.6397613,-0.895155398,-0.897740098,-0.887412751,-0.895158344
-0.63975181,-0.895154528,-0.897739743,-0.887412429,-0.89515811
-0.639749183,-0.895153158,-0.897738392,-0.887411857,-0.895156342
-0.639744095,-0.895152517,-0.897737867,-0.887409987,-0.895154698
-0.639741025,-0.895151966,-0.897737445,-0.887409766,-0.895151584
-0.639740927,-0.895150924,-0.897737065,-0.887409096,-0.895149704
-0.639724251,-0.895150702,-0.897736081,-0.887408937,-0.895149093
-0.639709377,-0.895150272,-0.897735577,-0.887406921,-0.895148061
-0.6397068,-0.89514623,-0.897735362,-0.887406444,-0.895145784
-0.639703284,-0.895144963,-0.89773429,-0.887405975,-0.895144193
-0.639692268,-0.895142117,-0.897731131,-0.887405725,-0.895143924
-0.639683457,-0.895139512,-0.897730771,-0.887405305,-0.895143609
-0.639680575,-0.895138868,-0.897730767,-0.887404436,-0.895142192
-0.639677094,-0.895137238,-0.897730208,-0.887403306,-0.895141227
-0.639666861,-0.895136219,-0.897729628,-0.887401738,-0.895139125
-0.63965656,-0.895136204,-0.897724941,-0.887401159,-0.89513861
-0.639654244,-0.8951361,-0.897723854,-0.88739995,-0.895137903
-0.639653888,-0.895136037,-0.897722312,-0.887398279,-0.895136972
-0.639653317,-0.895134911,-0.897722173,-0.887398052,-0.89513417
-0.639649145,-0.895134511,-0.897722101,-0.887397382,-0.895134096
-0.639638697,-0.895133826,-0.897722059,-0.887396305,-0.895133624
-0.639637577,-0.895133733,-0.897719881,-0.887396246,-0.895133396
-0.639637238,-0.895132919,-0.897718538,-0.887394752,-0.895133254
-0.63963367,-0.895132522,-0.897716037,-0.887394496,-0.895133014
-0.639628806,-0.895132095,-0.897714115,-0.887394241,-0.895132398
-0.639628132,-0.895130792,-0.897713441,-0.887394013,-0.895130901
-0.639607019,-0.895130046,-0.897713093,-0.887393091,-0.895130327
-0.639590357,-0.89512972,-0.897711122,-0.887392246,-0.895129572
-0.639586974,-0.895128671,-0.89771034,-0.887389937,-0.895129182
-0.63957617,-0.895127293,-0.897709771,-0.887388695,-0.895126863
-0.639565662,-0.895127145,-0.897709322,-0.887387521,-0.895125669
-0.639555885,-0.895126637,-0.89770823,-0.887387502,-0.895125443
-0.639549321,-0.895124501,-0.897706804,-0.88738708,-0.895123627
-0.639534569,-0.895124199,-0.89770616,-0.887386291,-0.89512327
-0.639529556,-0.895123136,-0.897705794,-0.887386276,-0.895122904
-0.639518377,-0.895122375,-0.897705292,-0.887385008,-0.895121853
-0.639509201,-0.89511992,-0.897703587,-0.887384454,-0.89512053
-0.63950572,-0.895118646,-0.897702834,-0.887384014,-0.895118665
-0.639502181,-0.895118365,-0.897701617,-0.887383771,-0.895118635
-0.639500812,-0.89511568,-0.897701225,-0.887383145,-0.895118428
-0.639497358,-0.895115292,-0.897700117,-0.887382994,-0.895118363
-0.639493898,-0.89511481,-0.897699717,-0.88738219,-0.895118174
-0.639493666,-0.895113904,-0.897698843,-0.887382025,-0.895117493
-0.63948836,-0.895113484,-0.89769744,-0.887381031,-0.895117391
-0.639485097,-0.895113186,-0.897696532,-0.887380971,-0.895116081
-0.639483051,-0.895112875,-0.897695467,-0.88738073,-0.895115693
-0.639476829,-0.89511285,-0.897693897,-0.887380623,-0.895115621
-0.639467347,-0.895111838,-0.897693148,-0.887380418,-0.895115263
-0.6394561,-0.895111465,-0.89769308,-0.887379764,-0.895114878
-0.63945532,-0.895111442,-0.897693025,-0.88737923,-0.895113385
-0.639413062,-0.895110591,-0.89769266,-0.88737915,-0.895112691
-0.639409482,-0.895110363,-0.897691879,-0.887378375,-0.895112184
-0.639399457,-0.895108768,-0.897691107,-0.887378115,-0.895111946
-0.639397152,-0.895108535,-0.897690685,-0.88737748,-0.895110546
-0.639387487,-0.895108493,-0.897690517,-0.887376909,-0.895109971
-0.639382305,-0.89510839,-0.897690077,-0.887376741,-0.895109583
-0.639373064,-0.895108114,-0.897689737,-0.887376713,-0.895109411
-0.639364952,-0.895106092,-0.897689493,-0.887376025,-0.895109137
-0.639352437,-0.895104627,-0.897688896,-0.887373271,-0.895107095
-0.639347147,-0.895102329,-0.897687821,-0.887373196,-0.89510643
-0.639323668,-0.895100137,-0.897686508,-0.887371426,-0.895103504
-0.639309624,-0.895099275,-0.897684795,-0.887371123,-0.895102889
-0.639306909,-0.8950986,-0.897683886,-0.88737105,-0.895101598
-0.639298228,-0.895095608,-0.897683696,-0.887369864,-0.895100059
-0.639269975,-0.895094654,-0.897683597,-0.887368895,-0.895098182
-0.63925896,-0.895093701,-0.897683475,-0.887367154,-0.895097935
-0.639258634,-0.895091823,-0.89768244,-0.887366614,-0.89509719
-0.639258352,-0.895091819,-0.897681894,-0.887366533,-0.89509712
-0.63924923,-0.895090869,-0.897681259,-0.887364366,-0.895095364
-0.639243809,-0.895090521,-0.897681052,-0.887363017,-0.895094268
-0.639237202,-0.895089847,-0.897680791,-0.887362584,-0.895092013
-0.639228682,-0.895089594,-0.897680269,-0.887361797,-0.895091688
-0.639220063,-0.895088696,-0.89767969,-0.887360528,-0.895091669
-0.639195311,-0.895087807,-0.89767962,-0.887358936,-0.895091375
-0.639186177,-0.895087162,-0.897679318,-0.887357528,-0.89509117
-0.639185872,-0.895086864,-0.89767924,-0.887356866,-0.895089531
-0.639181189,-0.895086049,-0.89767883,-0.887356819,-0.895088714
-0.639180054,-0.895085867,-0.897678249,-0.887356447,-0.895088331
-0.639168258,-0.895085081,-0.897678146,-0.887356089,-0.895087599
-0.639131691,-0.895084926,-0.897677954,-0.887354409,-0.895086473
-0.639124572,-0.895083074,-0.897675758,-0.88735391,-0.895084766
-0.639119874,-0.89508288,-0.897675068,-0.887353658,-0.895084717
-0.639116001,-0.895082862,-0.897673407,-0.887351023,-0.895084696
-0.639115386,-0.895082759,-0.897673388,-0.887349129,-0.895083669
-0.639108733,-0.895082607,-0.897673168,-0.887348364,-0.895082528
-0.639106305,-0.895082484,-0.89767302,-0.887348349,-0.895082225
-0.639081245,-0.895081883,-0.897672315,-0.887347787,-0.895081796
-0.639070153,-0.895080777,-0.897671965,-0.887347471,-0.895081693
-0.639068643,-0.895079062,-0.89767077,-0.887347251,-0.89508039
-0.6390675,-0.89507861,-0.897670654,-0.887346856,-0.895080018
-0.63906296,-0.895077911,-0.897669017,-0.887345774,-0.895079961
-0.639059386,-0.89507618,-0.897668924,-0.887345406,-0.8950796
-0.639053713,-0.895075663,-0.897665934,-0.887345241,-0.895079372
-0.639052951,-0.895075452,-0.897665518,-0.887344777,-0.89507891
-0.63905137,-0.895074188,-0.897665218,-0.887344496,-0.895078642
-0.639044119,-0.895073915,-0.897664386,-0.887344017,-0.895078144
-0.639038315,-0.895069547,-0.897664042,-0.887342045,-0.895077536
-0.639035299,-0.895068771,-0.897663192,-0.887341787,-0.895076173
-0.639025632,-0.895068509,-0.897662836,-0.88734173,-0.895075552
-0.63902168,-0.895068507,-0.897662617,-0.887341178,-0.89507434
-0.639001927,-0.89506461,-0.897661765,-0.887339762,-0.895074277
-0.638981158,-0.895063157,-0.897661284,-0.88733943,-0.895073691
-0.638966926,-0.895062511,-0.897661069,-0.887339038,-0.89507281
-0.638951039,-0.895062288,-0.897659087,-0.887337313,-0.895072055
-0.6389384,-0.895061733,-0.897658104,-0.887337234,-0.895071616
-0.638921729,-0.895060741,-0.897656924,-0.887337011,-0.895071224
-0.638907056,-0.895060325,-0.897656768,-0.887335854,-0.895069569
-0.638903601,-0.895057655,-0.897656183,-0.887335699,-0.895068428
-0.638892928,-0.895057606,-0.897655853,-0.887335314,-0.895067597
-0.63888694,-0.895056982,-0.897654261,-0.887335052,-0.895067
-0.638883467,-0.895056951,-0.897652854,-0.887334913,-0.895064126
-0.638883445,-0.895056804,-0.897652249,-0.887334822,-0.895062724
-0.638862248,-0.895054943,-0.897650116,-0.887334486,-0.895062344
-0.638852789,-0.895054384,-0.897649141,-0.887334078,-0.895062317
-0.638849552,-0.895051695,-0.897649139,-0.887331724,-0.89506071
-0.638849083,-0.895051092,-0.897648983,-0.887331697,-0.895058445
-0.63883753,-0.89505,-0.897647731,-0.887329885,-0.895057526
-0.638833944,-0.895049385,-0.897647634,-0.887328348,-0.895057214
-0.638830802,-0.895049314,-0.897647402,-0.887327679,-0.89505612
-0.638821443,-0.89504775,-0.897647364,-0.887327016,-0.895055307
-0.638819921,-0.895046699,-0.897646917,-0.887327014,-0.895055016
-0.638798994,-0.89504668,-0.897646801,-0.887326999,-0.89505326
-0.638792799,-0.895044642,-0.897646783,-0.887326897,-0.895052819
-0.638790235,-0.895044194,-0.897646584,-0.887326432,-0.895052654
-0.638789225,-0.895043649,-0.897646318,-0.887326298,-0.895047876
-0.638788822,-0.895043085,-0.897646127,-0.88732359,-0.895045836
-0.638786135,-0.895041786,-0.89764572,-0.887321121,-0.895045742
-0.638772822,-0.89504049,-0.897645653,-0.887320455,-0.89504569
-0.638747648,-0.895039995,-0.897645605,-0.887319447,-0.895045657
-0.638741468,-0.895039845,-0.897644597,-0.887319352,-0.89504482
-0.63873668,-0.895039062,-0.897644264,-0.887318958,-0.895044577
-0.638728661,-0.895037615,-0.897643227,-0.887316975,-0.89504311
-0.63871109,-0.895036002,-0.897642602,-0.887316974,-0.895042494
-0.638710202,-0.895035756,-0.897640557,-0.887316656,-0.89504011
-0.638695485,-0.895032963,-0.897639851,-0.887315944,-0.895039362
-0.638692005,-0.895032668,-0.897638853,-0.887313307,-0.895039243
-0.638688081,-0.895031603,-0.897638216,-0.88731256,-0.895037759
-0.638682449,-0.895030775,-0.897637667,-0.887311652,-0.895036606
-0.638681789,-0.895030503,-0.897636121,-0.887310784,-0.895035423
-0.638658644,-0.895028276,-0.897634955,-0.887310308,-0.895034822
-0.638658207,-0.89502734,-0.897634646,-0.887309673,-0.895033621
-0.638652262,-0.89502631,-0.897634422,-0.88730799,-0.895032444
-0.638648442,-0.895026061,-0.897634141,-0.887306123,-0.89503222
-0.63864093,-0.895025901,-0.897634025,-0.887303739,-0.89503186
-0.638637042,-0.895024823,-0.897632509,-0.887302705,-0.895031588
-0.638631931,-0.895024755,-0.897632032,-0.887302421,-0.895031193
-0.638628132,-0.895023837,-0.8976313,-0.887302012,-0.895030914
-0.638626178,-0.895020802,-0.897630204,-0.887301738,-0.895030661
-0.638615194,-0.895020324,-0.897629073,-0.887300068,-0.895028888
